评论,标签,得分
这……,"negative (stars 1, 2 and 3)",0.8434389233589172
是李素裳出了轨，还是灵砂劈了腿,"negative (stars 1, 2 and 3)",0.8322688341140747
嗯了抽了,"negative (stars 1, 2 and 3)",0.5883587002754211
要到八月底才能见到了,"negative (stars 1, 2 and 3)",0.8231821656227112
"这位不是早die了吗？
嗷，想起来了，是战争后融入大海失踪了好像是",positive (stars 4 and 5),0.8763022422790527
头是李素裳和灵砂，上衣是希儿，动作像花火，你是谁,positive (stars 4 and 5),0.6339936852455139
你告诉我我她一个人砍了8万个,positive (stars 4 and 5),0.538060188293457
实话实说，有点期望过高了，现在看着稍微有点失望，看起来和之前的感觉气质就不一样,positive (stars 4 and 5),0.6047453880310059
拼好脸拼好衣拼好姿势吗,positive (stars 4 and 5),0.588650643825531
我第一眼看到她时想到的是芽衣,"negative (stars 1, 2 and 3)",0.5561120510101318
破。。。破洞黑丝！？,"negative (stars 1, 2 and 3)",0.9561439156532288
素裳同位体,positive (stars 4 and 5),0.842396080493927
还有没有,positive (stars 4 and 5),0.6208245158195496
灵砂，你换身衣服我就不认识你了？,"negative (stars 1, 2 and 3)",0.5650218725204468
怎么长得人山人海的,"negative (stars 1, 2 and 3)",0.7616145610809326
除了五星不会出角色了属于是,positive (stars 4 and 5),0.7955958247184753
为啥丝袜是破的？,"negative (stars 1, 2 and 3)",0.930978000164032
隔壁魅魔梦见月同款CV,positive (stars 4 and 5),0.7194901704788208
有认识的大佬翻译翻译吗？,"negative (stars 1, 2 and 3)",0.571577787399292
衣服像希儿，脸像素裳,"negative (stars 1, 2 and 3)",0.8416216373443604
是你吗？李大枕头,"negative (stars 1, 2 and 3)",0.5413670539855957
素素素素.....素....素...素...素裳?,positive (stars 4 and 5),0.7708168625831604
dot队的春天来了吗,positive (stars 4 and 5),0.5861570835113525
又是这样的配色，这都几个了？希儿、卡芙卡、符玄、黄泉、翡翠、瑕蝶。好歹换些不同明度的紫色，多些色彩搭配啊，别全是紫+蓝。,positive (stars 4 and 5),0.7727974653244019
希尔+李素裳+新海,positive (stars 4 and 5),0.967194139957428
这姿势怎么有点像灵砂？,"negative (stars 1, 2 and 3)",0.7192692160606384
似是故人来,positive (stars 4 and 5),0.8450391292572021
破洞丝袜？有品,"negative (stars 1, 2 and 3)",0.8256917595863342
哈哈，DOT终于要迎来高光了,positive (stars 4 and 5),0.988733172416687
感觉像仙舟罗浮的新角色,positive (stars 4 and 5),0.9798846244812012
衣服像希儿，发型脸型像李素裳，眼睛像芽衣，我嘞个拼多多海瑟音啊,"negative (stars 1, 2 and 3)",0.6634883284568787
哇，海之泰坦,positive (stars 4 and 5),0.8594266176223755
有点裳裳和芽衣结合起来的感觉,positive (stars 4 and 5),0.6520152688026428
差点以为是玩家画的,"negative (stars 1, 2 and 3)",0.5969663858413696
这个好像瑞希同一个CV,positive (stars 4 and 5),0.621816873550415
太赞了，我放仓库里的dot队终于要重现辉煌了,positive (stars 4 and 5),0.9895625710487366
直接提到天外的英雄了唉,positive (stars 4 and 5),0.902633011341095
希望建模好看点,positive (stars 4 and 5),0.9526448845863342
好看，，没资源了，，,positive (stars 4 and 5),0.9448227882385254
珊瑚宫素赏（什）,positive (stars 4 and 5),0.9278396964073181
？？紫色李素裳,positive (stars 4 and 5),0.8987509608268738
别往下翻了，十连五金真君～！,"negative (stars 1, 2 and 3)",0.5425633192062378
希儿➕白鹿背景,positive (stars 4 and 5),0.9388728141784668
《为什么说海瑟音的🦶是必吃的》,positive (stars 4 and 5),0.9879515767097473
美女姐姐，我爱你,positive (stars 4 and 5),0.9453261494636536
脸有点像李素裳，衣服又有点像希儿,positive (stars 4 and 5),0.5574111938476562
计划有变,positive (stars 4 and 5),0.8948323726654053
这裙摆，怎么跟希儿一样啊,"negative (stars 1, 2 and 3)",0.7382601499557495
为什么画的这么像量子属性？,"negative (stars 1, 2 and 3)",0.6300643682479858
是不是你，李大枕头,"negative (stars 1, 2 and 3)",0.8019857406616211
翁法罗斯符号翻译为pay the next feast be eternal(愿下一场盛宴永不结束),positive (stars 4 and 5),0.9897645711898804
嘿嘿，黑丝大姐姐~(¯▽¯~)~,positive (stars 4 and 5),0.7340102195739746
希儿加素裳？,positive (stars 4 and 5),0.9350293874740601
有一点李素裳加芽衣的感觉,positive (stars 4 and 5),0.8436397910118103
嘶，怎么说，跟我想象中出入有点大（扶额苦笑）感觉是素裳+希儿+灵砂,"negative (stars 1, 2 and 3)",0.5984931588172913
李素裳的脸，灵砂的动作，大黑塔和希尔的衣服,positive (stars 4 and 5),0.9744729399681091
一股原味,"negative (stars 1, 2 and 3)",0.8210591077804565
素裳你怎么穿希儿的衣服,"negative (stars 1, 2 and 3)",0.795120894908905
我怎么越看越像后崩芽衣呢,"negative (stars 1, 2 and 3)",0.8737703561782837
头有点大是可以说的吗，整体还好啦，就是没有达到预期，感觉海瑟音这个名字更加清透和蓝一些，可能就是不对预期吧，单纯就这个立绘来说，期待建模好看！,positive (stars 4 and 5),0.9560290575027466
隔壁李素裳？？？,positive (stars 4 and 5),0.9394556283950806
那一晚，希儿，素裳，灵砂都喝醉了,"negative (stars 1, 2 and 3)",0.7047774791717529
这脸怎么这么像素裳,"negative (stars 1, 2 and 3)",0.8036134243011475
原来不止我觉得像李素裳啊,positive (stars 4 and 5),0.7440879344940186
这是希儿和灵砂的孩子吗？,"negative (stars 1, 2 and 3)",0.5333276391029358
事到如今了……只能祝各位开拓者抽海瑟音十连双金了,positive (stars 4 and 5),0.7419134378433228
好美啊,positive (stars 4 and 5),0.9755117297172546
希儿+素裳？不过黑丝是好文明,positive (stars 4 and 5),0.9145340919494629
咦，20分钟前发的，为什么在主页看不见呢，现在主页还是前瞻的消息？,"negative (stars 1, 2 and 3)",0.5773468017578125
梅？凯文（白厄），你对象,positive (stars 4 and 5),0.7490113973617554
李素裳可还行,positive (stars 4 and 5),0.9171184301376343
剑骑？你也要挑战命运吗？,positive (stars 4 and 5),0.7246261239051819
这配色不量子？,"negative (stars 1, 2 and 3)",0.8018405437469482
白露：不是，你？,"negative (stars 1, 2 and 3)",0.8414548635482788
这冰丝袖😍,"negative (stars 1, 2 and 3)",0.9324936270713806
啊?,positive (stars 4 and 5),0.7275973558425903
嗨丝还是战损，哦哦哦哦,positive (stars 4 and 5),0.5732583999633789
在海里穿丝袜和长筒靴，那么……坏了，我被方舟感染了,"negative (stars 1, 2 and 3)",0.8641098141670227
SP三月七在哪,"negative (stars 1, 2 and 3)",0.8808769583702087
菱纱+希儿,positive (stars 4 and 5),0.9584599137306213
希儿的衣服素裳的脸么,"negative (stars 1, 2 and 3)",0.5540189146995544
这个配色，好希儿哦,positive (stars 4 and 5),0.9500678777694702
又是经典构型，真省钱,positive (stars 4 and 5),0.9902684688568115
李素裳,positive (stars 4 and 5),0.9587731957435608
一点没有剪影好看,"negative (stars 1, 2 and 3)",0.880859375
好好看！,positive (stars 4 and 5),0.937416136264801
不是，这是米哈游第一个前瞻之前就放出的角色吧，好好好，规矩就是用来打破的是吧,"negative (stars 1, 2 and 3)",0.8274028301239014
海的女儿,positive (stars 4 and 5),0.7802180051803589
能确定是打dot的吗,"negative (stars 1, 2 and 3)",0.8999459743499756
林朝雨？？,positive (stars 4 and 5),0.9720758199691772
海海，要组一辈子dot队哦,positive (stars 4 and 5),0.9218811988830566
不是物理角色要崛起了啊,positive (stars 4 and 5),0.8336419463157654
好好好,positive (stars 4 and 5),0.9635484218597412
蕾耶拉？,positive (stars 4 and 5),0.8768054246902466
没点开之前我感觉有点像花火，点开后又有点素裳，又有点像灵莎,positive (stars 4 and 5),0.6207253932952881
Helektra的原型应该是希腊神话Electra吧（希腊语h不发音）,positive (stars 4 and 5),0.6398468017578125
计划有变,positive (stars 4 and 5),0.8948323726654053
真像李大枕头,"negative (stars 1, 2 and 3)",0.8749804496765137
感觉必须要拿下了啊,positive (stars 4 and 5),0.9861381649971008
她之前听说自己要加入dot队，吓的自杀了，结果还是被拉回来了,positive (stars 4 and 5),0.9319403767585754
我觉得像阮梅,"negative (stars 1, 2 and 3)",0.5673033595085144
这个脸和发型……真的不是李素裳吗？,"negative (stars 1, 2 and 3)",0.666337788105011
长的像素裳，裙子像希儿,"negative (stars 1, 2 and 3)",0.7638282179832458
计划有变,positive (stars 4 and 5),0.8948323726654053
希儿+素裳+灵砂,positive (stars 4 and 5),0.9320149421691895
这不就是素裳吗？,"negative (stars 1, 2 and 3)",0.9289008378982544
怎么有点像斗罗大陆里七圣柱海斗罗里的那啥。,"negative (stars 1, 2 and 3)",0.5368805527687073
李素裳？,positive (stars 4 and 5),0.9587731957435608
谁家李大枕头,"negative (stars 1, 2 and 3)",0.8330540060997009
感觉肚子上的衣服有种希儿的感觉,"negative (stars 1, 2 and 3)",0.5512075424194336
提问:她和白厄一个版本上吗？！,positive (stars 4 and 5),0.8709446787834167
嗨丝耶，真不错,positive (stars 4 and 5),0.9668866395950317
一开始还以为是蓝紫头发呢www,positive (stars 4 and 5),0.5203120708465576
怎么配色这么像希儿,positive (stars 4 and 5),0.5428072810173035
dot玩家该哭弱了,"negative (stars 1, 2 and 3)",0.7994157075881958
下一个是谁,"negative (stars 1, 2 and 3)",0.6433089375495911
这个不是崩三那个谁吗？瑟蕾拉还是啥来着,positive (stars 4 and 5),0.5683315396308899
这游戏模型和原画长得根本不是一个样,"negative (stars 1, 2 and 3)",0.971916675567627
我老婆来了,positive (stars 4 and 5),0.6686142086982727
真好看,positive (stars 4 and 5),0.9504244923591614
感觉不是一个画风的,positive (stars 4 and 5),0.5201523900032043
物理虚无，这可真是虚无大c了，其实我觉得虚无应该更需要一个类似模拟宇宙的dot伤害百分比转换成回血的奶妈，顺带拐点伤害的，总不能塞三个dot手各打个各的吧,positive (stars 4 and 5),0.6722848415374756
好看,positive (stars 4 and 5),0.9314268231391907
大黑塔 芽衣 希儿 素裳的合体,positive (stars 4 and 5),0.9613320231437683
我去大薇，这下不得不抽了,positive (stars 4 and 5),0.6170574426651001
希儿：布洛妮娅，你相信我，我没和李大枕头出轨,positive (stars 4 and 5),0.6988410949707031
衣服有点希儿的感觉,positive (stars 4 and 5),0.6100820302963257
海洋灵砂,positive (stars 4 and 5),0.9080036282539368
有点像阮梅,positive (stars 4 and 5),0.6774470806121826
上半身裳裳，下半身希儿？,positive (stars 4 and 5),0.5192416906356812
素裳？？？？？,positive (stars 4 and 5),0.9176855683326721
不知道为什么，我感觉被照骗了,"negative (stars 1, 2 and 3)",0.9429956078529358
完了，cv是塞西莉亚，是岳母大人，这还是一个崩坏的IP（doge.,"negative (stars 1, 2 and 3)",0.8262246251106262
之前看剪影以为是FGO的CBA那样的，这是能说的吗,"negative (stars 1, 2 and 3)",0.6744222044944763
我们dot有救了,positive (stars 4 and 5),0.8805446624755859
好看！,positive (stars 4 and 5),0.9314268231391907
我管你这那的，老婆老婆老婆,positive (stars 4 and 5),0.6740204691886902
希儿＋素裳？,positive (stars 4 and 5),0.9344087839126587
芜湖,positive (stars 4 and 5),0.9109452366828918
给怪加血也抽,"negative (stars 1, 2 and 3)",0.904547393321991
有点惊艳了,positive (stars 4 and 5),0.9509980082511902
希望能把dot救一下,positive (stars 4 and 5),0.6090192198753357
怎么穿着希儿的衣服口牙（dog）,"negative (stars 1, 2 and 3)",0.792281985282898
你怎么穿着希儿的衣服,"negative (stars 1, 2 and 3)",0.7958725690841675
有点怪，感觉和剪影气质差好大,"negative (stars 1, 2 and 3)",0.799177885055542
崩铁，这个我是真的想要啊！,positive (stars 4 and 5),0.9758265614509583
老婆老婆老婆！！！！,positive (stars 4 and 5),0.8108554482460022
"海列屈拉：还是叫我海瑟音吧。
赛法利娅：还是叫我赛飞儿吧。
阿那克萨戈拉斯：别叫我那刻夏！",positive (stars 4 and 5),0.6592409610748291
你怎么穿着希儿的衣服？,"negative (stars 1, 2 and 3)",0.7958725690841675
太好了是物理虚无...dot...我的dot....是不是有救了...,positive (stars 4 and 5),0.7254489660263062
第一眼我还以为素裳呢,"negative (stars 1, 2 and 3)",0.6245879530906677
老婆 给我双金,positive (stars 4 and 5),0.8991158604621887
这不阮梅的脸嘛,"negative (stars 1, 2 and 3)",0.8181490302085876
希儿配色的素裳，配音是塞西莉亚/羽兔,positive (stars 4 and 5),0.9441412091255188
素裳你怎么穿着希儿的衣服,"negative (stars 1, 2 and 3)",0.678181529045105
咋感觉有点像后崩芽衣嘞？,"negative (stars 1, 2 and 3)",0.6350892782211304
希儿的衣服下摆和素裳的脸,positive (stars 4 and 5),0.7343658208847046
我去好看 计划有变 跳白厄,positive (stars 4 and 5),0.7875713109970093
姐姐，姐姐，我是你的狗🐶，姐姐，我是你的狗🐶,positive (stars 4 and 5),0.6674467921257019
这模样，这身段，似曾相识，疑是故人来,positive (stars 4 and 5),0.8473561406135559
斯哈斯哈，舔舔舔舔舔舔舔舔舔舔舔舔舔,positive (stars 4 and 5),0.6482702493667603
感觉像是素裳穿了希尔的衣服摆出了灵砂的动作,positive (stars 4 and 5),0.5668675303459167
一眼过去好多人啊,positive (stars 4 and 5),0.8901883363723755
素裳 希儿 静流 后崩芽衣 嘶,"negative (stars 1, 2 and 3)",0.5836637616157532
翁星的角色手画的都特别别扭，正常人哪个手指头能曲成那种锐角,"negative (stars 1, 2 and 3)",0.8570882678031921
所以她也是从上一个时代就一直存活得半神？,positive (stars 4 and 5),0.9560122489929199
啊？,positive (stars 4 and 5),0.7275973558425903
你怎么偷穿希儿的衣服,"negative (stars 1, 2 and 3)",0.8526949286460876
一股希儿加佩拉加李大枕头的感觉,"negative (stars 1, 2 and 3)",0.6195418834686279
好美好美,positive (stars 4 and 5),0.9725430607795715
缝合怪,"negative (stars 1, 2 and 3)",0.836493968963623
哇哦,positive (stars 4 and 5),0.8060578107833862
李大枕头,positive (stars 4 and 5),0.8146510720252991
这不就是素裳吗,"negative (stars 1, 2 and 3)",0.9289008378982544
这是打赢复活赛了？,"negative (stars 1, 2 and 3)",0.7173784971237183
李大枕头偷穿她妈的衣服,"negative (stars 1, 2 and 3)",0.9129845499992371
